"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-121-2013-00011","2013-04-15","","03","폐업","02","폐업","2018-05-08","","","","","94.89","121-894","서울특별시 마포구 서교동 375-45번지 ","서울특별시 마포구 동교로22길 21 (서교동, 1층)","04031","멜로우베이킹","2018-05-08 12:23:51","I","2018-08-31 23:59:59.0","제과점영업","192748.058096416    ","450259.620380638    ","제과점영업","","","","","","","","","","","","","","N","94.89","","",""
"3130000","3130000-121-2009-00006","2009-05-28","","03","폐업","02","폐업","2011-08-25","","","","715 8131","48.69","121-805","서울특별시 마포구 공덕동 467번지 지1층 롯데슈퍼내 ","","","보네스뻬(공덕점)","2009-05-28 15:57:20","I","2018-08-31 23:59:59.0","제과점영업","195564.375757848    ","449186.933273231    ","제과점영업","","","","","","","","","","","","","","N","48.69","","",""
"3130000","3130000-121-2009-00007","2009-06-02","","03","폐업","02","폐업","2011-05-16","","","","","40.82","121-892","서울특별시 마포구 창전동 442번지 서강한화오벨리스크스위트 103동 105호","","","합&본","2010-03-22 11:08:53","I","2018-08-31 23:59:59.0","제과점영업","193905.437192262    ","449372.496499689    ","제과점영업","1","1","","","","","","","","","","","","N","40.82","","",""
"3130000","3130000-121-2014-00016","2014-06-16","","03","폐업","02","폐업","2020-08-18","","","","","58.00","121-841","서울특별시 마포구 서교동 490 합정역 지하1층일부(매장번호:622-1706) ","서울특별시 마포구 양화로 45 (서교동, 합정역 지하1층일부(매장번호:622-1706))","04036","브레댄코합정역점","2020-08-18 10:29:49","U","2020-08-20 02:40:00.0","제과점영업","192311.642580307    ","449855.643910445    ","제과점영업","","","","","","","","","","","","","","N","58","","",""
"3130000","3130000-121-2014-00017","2014-06-19","","03","폐업","02","폐업","2017-03-16","","","","","18.60","121-816","서울특별시 마포구 동교동 149-13번지 ","서울특별시 마포구 동교로30길 17, 1층 (동교동, 일부)","03985","클레어데룬(Clair de lune)","2014-08-27 13:51:52","I","2018-08-31 23:59:59.0","제과점영업","193309.531478372    ","450877.163430279    ","제과점영업","","","","","","","","","","","","","","N","18.6","","",""
"3130000","3130000-121-2002-00008","2002-09-25","","03","폐업","02","폐업","2006-06-29","","","","","42.24","121-826","서울특별시 마포구 망원동 472-10번지 ","","","케?하우스몽마","2004-08-03 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","191477.171443508    ","451097.300102847    ","제과점영업","0","0","","","상수도전용","","","","","","","","","N","42.24","","",""
"3130000","3130000-121-2002-00010","2002-10-10","","03","폐업","02","폐업","2008-07-04","","","","02 3734413","23.45","121-845","서울특별시 마포구 성산동 200-34번지 ","","","밀과보리제과점","2005-08-02 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","191901.62563456     ","451616.632329931    ","제과점영업","0","0","","","상수도전용","","","","","","","","","N","23.45","","",""
"3130000","3130000-121-2002-00009","2002-11-23","","03","폐업","02","폐업","2011-05-09","","","","031 9384355","15.40","121-807","서울특별시 마포구 노고산동 57-1번지 그랜드마트 지하1층 ","","","디엔비베이커리","2002-11-23 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","194273.598098938    ","450318.724130121    ","제과점영업","0","0","기타","자율","상수도전용","","","","","","","","","N","15.4","","",""
"3130000","3130000-121-2003-00001","2003-04-01","","03","폐업","02","폐업","2007-05-25","","","","","47.00","121-820","서울특별시 마포구 망원동 57-426번지 1층 ","","","크라운베이커리망원점","2003-04-01 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","191854.839091604    ","450574.029198828    ","제과점영업","0","0","주택가주변","자율","상수도전용","","","","","","","","","N","47","","",""
"3130000","3130000-121-2003-00002","2003-05-16","","03","폐업","02","폐업","2008-11-14","","","","3007000","160.89","121-849","서울특별시 마포구 성산동 515번지 서울월드컵경기장 1층 ","","","홈에버 월드컵점 빵드프랑스","2006-12-21 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","","","제과점영업","3","5","주택가주변","자율","상수도전용","","","","","","","","","N","160.89","","",""
"3130000","3130000-121-2003-00003","2003-06-17","","03","폐업","02","폐업","2006-07-13","","","","02 3350145","37.80","121-823","서울특별시 마포구 망원동 423-15번지 1층 ","","","뚜레쥬르망원2동점","2003-06-17 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","191587.630727801    ","450600.611783227    ","제과점영업","0","0","주택가주변","자율","상수도전용","","","","","","","","","N","37.8","","",""
"3130000","3130000-121-2009-00008","2009-06-05","","03","폐업","02","폐업","2009-10-23","","","","","36.06","121-837","서울특별시 마포구 서교동 486번지 서교푸르지오 101동 126호","","","젯시통통(JetSi Ton Ton)","2009-06-05 14:55:26","I","2018-08-31 23:59:59.0","제과점영업","193187.802952358    ","450172.178899424    ","제과점영업","","","","","","","","","","","","","","N","36.06","","",""
"3130000","3130000-121-2009-00009","2009-06-11","","03","폐업","02","폐업","2011-11-07","","","","60528082","57.61","121-898","서울특별시 마포구 동교동 197-34번지 1층 ","","","멜로우베이킹","2009-07-02 16:24:23","I","2018-08-31 23:59:59.0","제과점영업","193121.614891016    ","450882.921512655    ","제과점영업","","","","","","","","","","","","","","N","57.61","","",""
"3130000","3130000-121-2009-00010","2009-06-15","","03","폐업","02","폐업","2010-03-31","","","","","86.99","121-838","서울특별시 마포구 서교동 358-37번지 1층 중앙점포 ","","","파리바게뜨(홍대공원점)","2009-12-29 13:25:52","I","2018-08-31 23:59:59.0","제과점영업","193124.911674286    ","450025.699502288    ","제과점영업","","","","","","","","","","","","","","N","86.99","","",""
"3130000","3130000-121-2009-00011","2009-06-17","","03","폐업","02","폐업","2011-03-31","","","","31418131","14.20","121-807","서울특별시 마포구 노고산동 57-12번지 외1필지 태영빌딩 1층 롯데슈퍼내 ","","","보네스뻬(신촌점)","2009-07-05 06:43:06","I","2018-08-31 23:59:59.0","제과점영업","194219.19139038     ","450346.609802096    ","제과점영업","1","4","","","상수도전용","","","","","","","","","N","14.2","","",""
"3130000","3130000-121-2009-00013","2009-09-14","","03","폐업","02","폐업","2011-11-25","","","","","9.00","121-829","서울특별시 마포구 상수동 323-1번지 1층 ","","","커피스컵케익커리","2009-10-13 09:17:53","I","2018-08-31 23:59:59.0","제과점영업","192971.185418065    ","449489.599733334    ","제과점영업","","1","","","","","","","","","","","","N","9","","",""
"3130000","3130000-121-2011-00001","2011-01-05","","03","폐업","02","폐업","2016-01-28","","","","","57.78","121-895","서울특별시 마포구 서교동 408-25번지 지하1층 왼쪽 ","서울특별시 마포구 와우산로15길 40 (서교동,지하1층 왼쪽)","04049","브래드15","2015-08-17 16:55:47","I","2018-08-31 23:59:59.0","제과점영업","192965.995866863    ","449641.768954818    ","제과점영업","","","","","","","","","","","","","","N","57.78","","",""
"3130000","3130000-121-2011-00002","2011-01-11","","03","폐업","02","폐업","2014-02-21","","","","","56.07","121-836","서울특별시 마포구 서교동 333-30번지 ","서울특별시 마포구 와우산로29마길 5 (서교동, 지하1층)","04053","테오브로마","2013-04-03 14:32:51","I","2018-08-31 23:59:59.0","제과점영업","193470.333682013    ","450387.443937565    ","제과점영업","","","","","","","","","","","","","","N","56.07","","",""
"3130000","3130000-121-2011-00003","2011-02-24","","03","폐업","02","폐업","2015-08-13","","","","02  31433300","187.20","121-880","서울특별시 마포구 창전동 6-37번지 ","서울특별시 마포구 와우산로 144 (창전동, 1,2층)","04059","파리바게트홍대아트점","2013-08-13 12:31:41","I","2018-08-31 23:59:59.0","제과점영업","193687.92297398     ","450189.65147238     ","제과점영업","","","","","","","","","","","","","","N","187.2","","",""
"3130000","3130000-121-2011-00004","2011-04-01","","03","폐업","02","폐업","2019-03-14","","","","","14.85","121-807","서울특별시 마포구 노고산동 57-12번지 ","서울특별시 마포구 신촌로 88 (노고산동, 태영빌딩 1층 마켓 999내)","04058","크런치오븐(신촌점)","2019-03-14 10:08:48","U","2019-03-16 02:40:00.0","제과점영업","194219.19139038     ","450346.609802096    ","제과점영업","","","","","","","","","","","","","","N","14.85","","",""
"3130000","3130000-121-2011-00005","2011-04-06","","03","폐업","02","폐업","2020-11-24","","","","","51.43","121-030","서울특별시 마포구 신공덕동 171 KCC웰츠타워상가 107호 ","서울특별시 마포구 백범로 202 (신공덕동,KCC웰츠타워상가 107호)","04196","파리바게뜨KCC웰츠점","2020-11-24 11:25:57","U","2020-11-26 02:40:00.0","제과점영업","195729.493881417    ","448955.17308073     ","제과점영업","","","","","","","","","","","","","","N","51.43","","",""
"3130000","3130000-121-2014-00020","2014-07-28","","03","폐업","02","폐업","2017-07-10","","","","","48.50","121-818","서울특별시 마포구 동교동 169-11번지 ","서울특별시 마포구 어울마당로 137, 1층 (동교동, 서강빌딩, 일부)","04051","잇 브레드(eat Bread)","2017-07-10 17:08:19","I","2018-08-31 23:59:59.0","제과점영업","193319.385177797    ","450469.034705266    ","제과점영업","","","","","","","","","","","","","","N","48.5","","",""
"3130000","3130000-121-2018-00011","2018-02-19","","03","폐업","02","폐업","2024-11-22","","","","","51.08","121-820","서울특별시 마포구 망원동 57-50 현빌딩 ","서울특별시 마포구 월드컵로19길 36, 현빌딩 2층 (망원동)","04012","마떼아(mattea)","2024-11-22 15:04:26","U","2024-11-24 02:40:00.0","제과점영업","191779.750432013    ","450412.7911225      ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","51.08","","",""
"3130000","3130000-121-2018-00012","2018-02-20","","03","폐업","02","폐업","2021-03-24","","","","","34.00","121-821","서울특별시 마포구 망원동 385-44 ","서울특별시 마포구 동교로 69, 1층일부 (망원동)","04018","보통의행복","2021-03-24 19:38:45","U","2021-03-26 02:40:00.0","제과점영업","191961.740597296    ","450185.931410731    ","제과점영업","","","","","","","","","","","","","","N","34","","",""
"3130000","3130000-121-2018-00013","2018-03-08","","03","폐업","02","폐업","2020-09-28","","","","","56.09","121-840","서울특별시 마포구 서교동 396-40 ","서울특별시 마포구 양화로6길 57-21, 2층 (서교동)","04047","펭귄키친","2020-09-28 13:29:57","U","2020-09-30 02:40:00.0","제과점영업","192681.743380052    ","449703.824113706    ","제과점영업","","","","","","","","","","","","","","N","56.09","","",""
"3130000","3130000-121-2018-00014","2018-03-09","","03","폐업","02","폐업","2022-03-28","","","","","42.70","121-865","서울특별시 마포구 연남동 241-98 ","서울특별시 마포구 성미산로29길 46, 1층 (연남동)","03980","호라이즌식스틴(horizon16)","2022-03-28 11:05:43","U","2022-03-30 02:40:00.0","제과점영업","193041.217066398    ","451527.85990683     ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","42.7","","",""
"3130000","3130000-121-2018-00015","2018-03-12","","03","폐업","02","폐업","2020-03-27","","","","","58.00","121-872","서울특별시 마포구 염리동 81-27번지 지층일부 ","서울특별시 마포구 백범로17길 56, 지층일부 (염리동)","04137","더빵","2020-03-27 10:48:22","U","2020-03-29 02:40:00.0","제과점영업","195068.618250233    ","449679.912767866    ","제과점영업","","","","","","","","","","","","","","N","58","","",""
"3130000","3130000-121-2003-00004","2003-08-07","","03","폐업","02","폐업","2014-11-04","","","","3756995","32.00","121-849","서울특별시 마포구 성산동 533-1번지 다농마트D-2호 ","서울특별시 마포구 월드컵로 235 (성산동,다농마트D-2호)","03901","사랑으로빵집","2004-05-27 00:00:00","I","2018-08-31 23:59:59.0","제과점영업","190931.000875925    ","451427.722144609    ","제과점영업","0","0","주택가주변","자율","상수도전용","","","","","","","","","N","32","","",""
"3130000","3130000-121-2012-00002","2012-04-25","","03","폐업","02","폐업","2017-10-26","","","","","35.25","121-030","서울특별시 마포구 신공덕동 171번지 ","서울특별시 마포구 백범로 202 (신공덕동, KCC웰츠타워 1층 108호 일부)","04196","빚은(공덕역점)","2017-10-26 10:58:26","I","2018-08-31 23:59:59.0","제과점영업","195729.493881417    ","448955.17308073     ","제과점영업","","","","","","","","","","","","","","N","35.25","","",""
"3130000","3130000-121-2012-00003","2012-05-09","","03","폐업","02","폐업","2016-11-02","","","","","110.43","121-836","서울특별시 마포구 서교동 334-4번지 ","서울특별시 마포구 와우산로29길 37 (서교동, 1층 일부)","04053","에또네","2012-05-09 17:34:14","I","2018-08-31 23:59:59.0","제과점영업","193554.199948298    ","450343.040603482    ","제과점영업","","","","","","","","","","","","","","N","110.43","","",""
"3130000","3130000-121-2014-00031","2014-10-29","","03","폐업","02","폐업","2024-04-17","","","","","38.14","121-872","서울특별시 마포구 염리동 85-2 1층 ","서울특별시 마포구 숭문길 13, 1층 (염리동)","04137","카페로비","2024-05-17 15:39:17","U","2024-05-19 02:40:00.0","제과점영업","195082.093003534    ","449472.479355876    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","38.14","","",""
"3130000","3130000-121-2011-00006","2011-06-20","","03","폐업","02","폐업","2022-06-08","","","","0232728544","7.00","121-814","서울특별시 마포구 도화동 353 ","서울특별시 마포구 도화4길 73 (도화동, 현대홈타운1층 홈플러스익스프레스도화점내)","04180","몽블랑제베이커리도화점","2022-06-08 12:12:18","U","2022-06-11 02:40:00.0","제과점영업","195669.217619713    ","448393.658663222    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","7","","",""
"3130000","3130000-121-2011-00007","2011-06-20","","03","폐업","02","폐업","2023-11-14","","","","02   3222669","112.00","121-828","서울특별시 마포구 상수동 86-37 ","서울특별시 마포구 와우산로 62 (상수동, 2층)","04067","르쁘띠푸","2023-11-14 14:30:47","U","2023-11-16 02:40:00.0","제과점영업","193150.387003323    ","449744.631781548    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","112","","",""
"3130000","3130000-121-2011-00008","2011-07-25","","03","폐업","02","폐업","2022-01-10","","","","02   3248203","328.56","121-837","서울특별시 마포구 서교동 344-11 ","서울특별시 마포구 와우산로 99, 1, 2층 (서교동)","04055","파리바게뜨 홍대카페점","2022-01-10 09:12:00","U","2022-01-13 02:40:00.0","제과점영업","193264.313578314    ","450105.882180715    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","328.56","","",""
"3130000","3130000-121-2015-00029","2015-07-24","","03","폐업","02","폐업","2016-08-10","","","","","15.27","121-805","서울특별시 마포구 공덕동 471번지 에쓰오일사옥 1층일부 ","서울특별시 마포구 백범로 192 (공덕동, 에쓰오일사옥 1층일부)","04196","(주)퍼블리크(에쓰오일사옥점)","2016-01-19 14:59:15","I","2018-08-31 23:59:59.0","제과점영업","195654.116020857    ","448998.317279458    ","제과점영업","","","","","","","","","","","","","","N","15.27","","",""
"3130000","3130000-121-2018-00017","2018-04-16","","03","폐업","02","폐업","2021-10-25","","","","","40.11","121-812","서울특별시 마포구 도화동 4-39 1층 ","서울특별시 마포구 새창로 28, 1층 (도화동)","04169","미밀베이커리","2021-10-25 13:29:51","U","2021-10-27 02:40:00.0","제과점영업","195770.455604244    ","448823.123697937    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","40.11","","",""
"3130000","3130000-121-2018-00018","2018-04-17","","03","폐업","02","폐업","2022-11-14","","","","","30.00","121-836","서울특별시 마포구 서교동 335-25 ","서울특별시 마포구 와우산로29다길 11, 101호 (서교동)","04053","베니케이크","2022-11-14 15:21:12","U","2022-11-16 02:40:00.0","제과점영업","193550.274280719    ","450304.647300808    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","30","","",""
"3200000","3200000-121-2012-00001","2012-01-11","","03","폐업","02","폐업","2021-07-21","","","","","30.69","151-888","서울특별시 관악구 신림동 607-73 지상1층 ","서울특별시 관악구 난곡로 220, 지상1층 (신림동)","08849","세이브베이커리","2021-07-21 16:11:43","U","2021-07-23 02:40:00.0","제과점영업","192674.94071058     ","441352.713136511    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","30.69","","",""
"3130000","3130000-121-2014-00001","2014-01-02","","03","폐업","02","폐업","2022-05-04","","","","070 87783100","12.00","121-807","서울특별시 마포구 노고산동 57-1 ","서울특별시 마포구 신촌로 94 (노고산동, 그랜드마트 지하1층)","04058","프로방스베이커리","2022-05-04 12:04:47","U","2022-05-07 02:40:00.0","제과점영업","194273.598098938    ","450318.724130121    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","12","","",""
"3130000","3130000-121-2014-00002","2014-01-28","","03","폐업","02","폐업","2014-10-29","","","","","26.40","121-820","서울특별시 마포구 망원동 379-2번지 1층 ","서울특별시 마포구 월드컵로13길 17, 1층 (망원동)","04013","더하프캔망원역점","2014-08-19 14:48:15","I","2018-08-31 23:59:59.0","제과점영업","191916.426935848    ","450363.849726948    ","제과점영업","","","","","","","","","","","","","","N","26.4","","",""
"3130000","3130000-121-2014-00003","2014-03-04","","03","폐업","02","폐업","2017-06-28","","","","","78.08","121-836","서울특별시 마포구 서교동 328-22번지 1층 ","서울특별시 마포구 와우산로29길 34, 1층 (서교동)","04052","리퀴드(Riquide)","2017-06-28 11:37:18","I","2018-08-31 23:59:59.0","제과점영업","193590.799001627    ","450355.939176998    ","제과점영업","","","","","","","","","","","","","","N","78.08","","",""
"3130000","3130000-121-2017-00003","2017-02-28","","03","폐업","02","폐업","2024-09-10","","","","02 3247877","46.20","121-821","서울특별시 마포구 망원동 399-36 ","서울특별시 마포구 포은로 87, 1층 (망원동)","04015","망원동티라미수","2024-09-10 17:20:23","U","2024-09-12 02:40:00.0","제과점영업","191541.971127826    ","450286.619806045    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","46.2","","",""
"3130000","3130000-121-2013-00002","2013-01-18","","03","폐업","02","폐업","2022-09-14","","","","02  63935081","85.84","121-904","서울특별시 마포구 상암동 1601 ","서울특별시 마포구 월드컵북로 402, 120,121호 (상암동, KGIT센터)","03925","브레드비(BreadB)","2022-09-14 15:59:43","U","2022-09-17 02:40:00.0","제과점영업","190125.564768858    ","453090.149821248    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","85.84","","",""
"3130000","3130000-121-2006-00003","2006-04-06","","03","폐업","02","폐업","2019-03-15","","","","309 6692","50.79","121-832","서울특별시 마포구 상암동 333-1번지 104호 ","","","파리바게트상암점","2019-03-15 11:33:00","U","2019-03-17 02:40:00.0","제과점영업","","","제과점영업","0","0","","","","","","","","","","","","N","50.79","","",""
"3130000","3130000-121-2012-00008","2012-07-04","","03","폐업","02","폐업","2012-07-24","","","","","53.82","121-805","서울특별시 마포구 공덕동 462번지 ","서울특별시 마포구 마포대로 143, 109호 (공덕동, 파크팰리스2차 1층)","04143","파리바게트 공덕파크점","2012-07-04 16:33:48","I","2018-08-31 23:59:59.0","제과점영업","195782.167947617    ","449467.125357845    ","제과점영업","","","","","","","","","","","","","","N","53.82","","",""
"3130000","3130000-121-2015-00046","2015-12-04","","03","폐업","02","폐업","2022-02-08","","","","","47.31","121-805","서울특별시 마포구 공덕동 446-34 공덕파크자이 201동 8호","서울특별시 마포구 백범로 152, 201동 8호 (공덕동, 공덕파크자이)","04148","델리시우(Delicieux)","2022-02-23 16:47:00","U","2022-02-25 02:40:00.0","제과점영업","195331.885613245    ","449180.427006045    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","47.31","","",""
"3130000","3130000-121-2017-00004","2017-02-28","","03","폐업","02","폐업","2022-02-03","","","","","9.10","121-885","서울특별시 마포구 합정동 381-16 마포한강푸르지오상가동 112-1호 ","서울특별시 마포구 월드컵로1길 14 (합정동, 마포한강푸르지오상가동 112-1호)","04024","골든치즈타르트","2022-02-03 17:05:59","U","2022-02-08 02:40:00.0","제과점영업","192163.509137672    ","449562.412574449    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","9.1","","",""
"3130000","3130000-121-2017-00005","2017-02-28","","03","폐업","02","폐업","2017-04-13","","","","","72.98","121-818","서울특별시 마포구 동교동 177-9번지 ","서울특별시 마포구 신촌로2안길 48, 1층 (동교동)","04056","홍미당","2017-04-13 16:09:58","I","2018-08-31 23:59:59.0","제과점영업","193695.982587041    ","450482.016302051    ","제과점영업","","","","","","","","","","","","","","N","72.98","","",""
"3130000","3130000-121-2017-00006","2017-03-13","","03","폐업","02","폐업","2020-06-22","","","","","53.29","121-807","서울특별시 마포구 노고산동 57-39번지 1층일부 ","서울특별시 마포구 서강로 133 (노고산동, 1층일부)","04058","굿베이커리(신촌점)","2020-06-22 16:58:49","U","2020-06-24 02:40:00.0","제과점영업","194209.190531122    ","450239.854658343    ","제과점영업","","","","","","","","","","","","","","N","53.29","","",""
"3130000","3130000-121-2017-00007","2017-03-17","","03","폐업","02","폐업","2019-12-31","","","","","24.70","121-895","서울특별시 마포구 서교동 403-3번지 102호","서울특별시 마포구 어울마당로 51-1, 1층 102호 (서교동)","04048","쿠모치즈","2019-12-31 16:04:28","U","2020-01-02 02:40:00.0","제과점영업","192928.722248904    ","449730.225257157    ","제과점영업","","","","","","","","","","","","","","N","24.7","","",""
"3130000","3130000-121-2017-00009","2017-04-04","","03","폐업","02","폐업","2019-06-11","","","","","46.20","121-896","서울특별시 마포구 서교동 475-34번지 ","서울특별시 마포구 월드컵로12길 7 (서교동, 지하1층일부)","04004","르빵(LE PAIN)","2019-06-11 11:31:49","U","2019-06-13 02:40:00.0","제과점영업","192113.076506373    ","450351.20052659     ","제과점영업","","","","","","","","","","","","","","N","46.2","","",""
"3130000","3130000-121-2017-00030","2017-04-12","","03","폐업","02","폐업","2019-08-26","","","","","34.75","121-821","서울특별시 마포구 망원동 395-29번지 ","서울특별시 마포구 망원로2길 89, 1층 101호 (망원동)","04017","그러케이크샵","2019-08-26 17:51:50","U","2019-08-28 02:40:00.0","제과점영업","191430.076935783    ","450149.818043707    ","제과점영업","","","","","","","","","","","","","","N","34.75","","",""
"3130000","3130000-121-2017-00010","2017-04-13","","03","폐업","02","폐업","2021-02-16","","","","","33.71","121-120","서울특별시 마포구 현석동 225 ","서울특별시 마포구 토정로18길 11, 지2층 (현석동)","04091","라망(Lamant)","2021-02-18 09:29:59","U","2021-02-20 02:40:00.0","제과점영업","194234.65603078     ","448996.861332123    ","제과점영업","","","","","","","","","","","","","","N","33.71","","",""
"3130000","3130000-121-2015-00030","2015-07-27","","03","폐업","02","폐업","2018-02-06","","","","","68.28","121-895","서울특별시 마포구 서교동 403-15번지 2층 ","서울특별시 마포구 어울마당로 53, 2층 (서교동)","04048","코만스(KOMANS)","2018-02-06 17:47:00","I","2018-08-31 23:59:59.0","제과점영업","192937.575775841    ","449746.910624152    ","제과점영업","","","","","","","","","","","","","","N","68.28","","",""
"3130000","3130000-121-2015-00031","2015-07-30","","03","폐업","02","폐업","2023-07-31","","","","","92.35","121-893","서울특별시 마포구 서교동 368-12 1층일부 ","서울특별시 마포구 잔다리로2길 7 (서교동, 1층일부)","04042","리치몬드홍대점","2023-07-31 16:59:03","U","2023-08-02 02:40:00.0","제과점영업","192894.084754794    ","449922.799623418    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","92.35","","",""
"3130000","3130000-121-2015-00032","2015-08-24","","03","폐업","02","폐업","2022-02-08","","","","","58.00","121-813","서울특별시 마포구 도화동 205-14 1층일부 ","서울특별시 마포구 삼개로 27 (도화동, 1층일부)","04172","브레드앤밀","2022-02-23 17:23:22","U","2022-02-25 02:40:00.0","제과점영업","195302.463178513    ","448411.703822551    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","58","","",""
"3130000","3130000-121-2015-00033","2015-09-24","","03","폐업","02","폐업","2019-01-14","","","","","29.70","121-805","서울특별시 마포구 공덕동 446-34번지 공덕파크자이 201동 14호","서울특별시 마포구 백범로 152, 201동 14호 (공덕동, 공덕파크자이)","04148","글래머러스베이글(glamorous bagel)","2019-01-14 14:46:12","U","2019-01-16 02:40:00.0","제과점영업","195331.885613245    ","449180.427006045    ","제과점영업","","","","","","","","","","","","","","N","29.7","","",""
"3130000","3130000-121-2018-00021","2018-05-11","","03","폐업","02","폐업","2018-05-31","","","","","63.86","121-819","서울특별시 마포구 동교동 201-48번지 201호","서울특별시 마포구 월드컵북로4길 30, 2층 201호 (동교동)","03992","오브라팡(aube lapin)","2018-05-31 14:23:34","I","2018-08-31 23:59:59.0","제과점영업","192976.352816098    ","450587.533232259    ","제과점영업","","","","","","","","","","","","","","N","63.86","","",""
"3130000","3130000-121-2018-00022","2018-05-16","","03","폐업","02","폐업","2023-10-23","","","","","38.56","121-888","서울특별시 마포구 합정동 472 마포 한강 푸르지오 ","서울특별시 마포구 월드컵로1길 14, 로비층 B114-2호 (합정동, 마포 한강 푸르지오)","04024","이몸이만든빵","2023-10-23 14:50:27","U","2023-10-25 02:40:00.0","제과점영업","192171.23539752     ","449751.486972783    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","38.56","","",""
"3130000","3130000-121-2018-00023","2018-05-24","","03","폐업","02","폐업","2022-01-14","","","","","40.46","121-865","서울특별시 마포구 연남동 240-16 ","서울특별시 마포구 성미산로29안길 18, 지층 101호 (연남동)","03980","미엘룬(mieLune)","2022-01-14 09:08:51","U","2022-01-16 02:40:00.0","제과점영업","193147.442929836    ","451434.884631191    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","40.46","","",""
"3130000","3130000-121-2018-00024","2018-05-25","","03","폐업","02","폐업","2022-06-09","","","","","45.60","121-825","서울특별시 마포구 망원동 426-7 한성빌딩 ","서울특별시 마포구 월드컵로29길 57, 한성빌딩 1층 (망원동)","03959","사운드스트레인지(SOUND STRANGE)","2022-06-09 16:33:00","U","2022-06-11 02:40:00.0","제과점영업","191380.378322633    ","450748.498740401    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","45.6","","",""
"3130000","3130000-121-2018-00026","2018-05-31","","03","폐업","02","폐업","2021-10-12","","","","","86.01","121-830","서울특별시 마포구 상암동 21-3 해나리빌딩 ","서울특별시 마포구 매봉산로2길 45, 해나리빌딩 2층 201호 (상암동)","03930","미지엄","2021-10-12 16:18:05","U","2021-10-14 02:40:00.0","제과점영업","190735.447894023    ","452789.174468273    ","제과점영업","0","0","","","","0","0","0","0","0","","0","0","N","86.01","","",""
"3130000","3130000-121-2018-00027","2018-06-07","","03","폐업","02","폐업","2018-12-12","","","","","48.39","121-919","서울특별시 마포구 서교동 490번지 메세나폴리스 ","서울특별시 마포구 양화로 45, 지1층 B1115호 (서교동, 메세나폴리스)","04036","한나식빵","2018-12-12 11:36:53","U","2018-12-14 02:40:00.0","제과점영업","192311.642580307    ","449855.643910445    ","제과점영업","","","","","","","","","","","","","","N","48.39","","",""
"3130000","3130000-121-2018-00028","2018-06-12","","03","폐업","02","폐업","2020-08-11","","","","","31.00","121-820","서울특별시 마포구 망원동 57-275 ","서울특별시 마포구 월드컵로17길 9, 1층 (망원동)","04012","메이웨이","2020-08-11 13:01:25","U","2020-08-13 02:40:00.0","제과점영업","191862.627640698    ","450506.574612434    ","제과점영업","","","","","","","","","","","","","","N","31","","",""
"3130000","3130000-121-2018-00029","2018-06-18","","03","폐업","02","폐업","2020-10-19","","","","","27.00","121-867","서울특별시 마포구 연남동 385-4 ","서울특별시 마포구 동교로46길 25, 1층일부 (연남동)","03982","어바웃마카롱","2020-10-19 11:34:45","U","2020-10-21 02:40:00.0","제과점영업","193407.881523287    ","451116.914075611    ","제과점영업","","","","","","","","","","","","","","N","27","","",""
